Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Quantity,Unit_Price,Revenue,Delivery_Days,Order_Status
SO05968,2023-03-22,C036,P001,R04,1278,92.87,118687.86,11,Completed
SO05969,2025-09-24,C008,P001,R04,844,171.88,145066.72,13,Completed
SO05970,2024-09-25,C030,P004,R02,1355,156.66,212274.3,3,Completed
SO05971,2023-03-13,C028,P003,R04,1037,351.71,364723.27,24,Completed
SO05972,2024-10-16,C042,P002,R04,1921,271.15,520879.15,27,Delayed
SO05973,2023-05-09,C027,P008,R03,1318,77.59,102263.62,24,Completed
SO05974,2025-11-09,C035,P007,R02,351,212.6,74622.6,5,Completed
SO05975,2024-03-04,C015,P008,R04,139,100.15,13920.85,17,Completed
SO05976,2023-12-27,C041,P002,R02,1312,267.71,351235.52,21,Completed
SO05977,2025-08-10,C033,P008,R02,635,75.63,48025.05,28,Delayed
SO05978,2025-10-01,C001,P006,R01,232,43.41,10071.12,6,Completed
SO05979,2023-12-13,C036,P008,R04,1008,72.43,73009.44,9,Completed
SO05980,2024-09-18,C044,P006,R01,573,252.05,144424.65,22,Completed
SO05981,2024-07-12,C022,P002,R02,1073,220.97,237100.81,16,Completed
SO05982,2023-07-10,C004,P007,R03,229,393.81,90182.49,16,Completed
SO05983,2024-09-27,C003,P004,R03,1307,125.75,164355.25,12,Completed
SO05984,2024-02-08,C036,P005,R04,102,309.06,31524.12,16,Completed
SO05985,2025-01-03,C027,P003,R03,686,404.25,277315.5,5,Completed
SO05986,2025-12-13,C001,P007,R01,1313,315.88,414750.44,26,Completed
SO05987,2024-03-01,C030,P006,R02,1021,104.73,106929.33,29,Delayed
SO05988,2024-05-25,C004,P001,R03,1976,198.91,393046.16,18,Completed
SO05989,2024-12-01,C045,P002,R03,1114,499.99,556988.86,5,Completed
SO05990,2024-05-31,C022,P006,R02,588,329.27,193610.76,24,Completed
SO05991,2025-07-15,C020,P006,R01,521,253.92,132292.32,22,Completed
SO05992,2024-12-10,C005,P001,R04,1715,397.44,681609.6,6,Completed
SO05993,2024-12-20,C020,P002,R01,1530,185.61,283983.3,17,Completed
SO05994,2024-01-22,C038,P001,R02,980,223.58,219108.4,15,Completed
SO05995,2023-02-06,C015,P005,R04,956,322.15,307975.4,17,Completed
SO05996,2023-09-26,C011,P001,R04,1515,421.76,638966.4,18,Completed
SO05997,2024-01-02,C024,P008,R02,1123,451.8,507371.4,8,Completed
SO05998,2024-04-12,C047,P007,R04,239,325.43,77777.77,15,Completed
SO05999,2024-05-16,C028,P007,R04,1945,268.88,522971.6,12,Completed
SO06000,2024-02-26,C001,P001,R01,422,421.75,177978.5,27,Delayed
SO06001,2023-10-07,C028,P007,R04,671,319.89,214646.19,6,Completed
SO06002,2025-07-15,C016,P003,R03,959,225.18,215947.62,4,Completed
SO06003,2024-11-25,C036,P001,R04,1193,145.07,173068.51,14,Completed
SO06004,2024-09-04,C016,P005,R03,117,460.69,53900.73,16,Completed
SO06005,2025-11-08,C019,P002,R04,1356,482.95,654880.2,27,Delayed
SO06006,2024-08-07,C049,P003,R03,201,251.4,50531.4,18,Completed
SO06007,2024-02-06,C049,P007,R03,930,370.33,344406.9,24,Completed
SO06008,2023-04-05,C048,P002,R04,604,493.17,297874.68,10,Completed
SO06009,2025-01-01,C024,P006,R02,989,103.63,102490.07,16,Completed
SO06010,2023-03-13,C025,P002,R01,1597,337.8,539466.6,11,Completed
SO06011,2024-01-11,C042,P005,R04,312,344.24,107402.88,11,Completed
SO06012,2023-12-12,C028,P002,R04,1021,201.24,205466.04,28,Delayed
SO06013,2024-09-09,C019,P004,R04,1097,482.78,529609.66,22,Completed
SO06014,2025-08-21,C044,P001,R01,142,46.75,6638.5,16,Completed
SO06015,2025-10-02,C039,P005,R01,1822,240.71,438573.62,24,Completed
SO06016,2025-04-12,C043,P007,R04,774,369.87,286279.38,29,Delayed
SO06017,2023-03-31,C002,P005,R04,682,348.1,237404.2,17,Completed
SO06018,2023-02-19,C002,P001,R04,587,226.67,133055.29,3,Completed
SO06019,2025-04-27,C007,P006,R02,994,148.07,147181.58,11,Completed
SO06020,2024-02-02,C032,P003,R02,160,394.42,63107.2,21,Completed
SO06021,2024-08-18,C030,P008,R02,1340,58.6,78524.0,28,Delayed
SO06022,2025-01-02,C022,P007,R02,300,290.23,87069.0,25,Completed
SO06023,2024-08-25,C036,P003,R04,1369,214.26,293321.94,20,Completed
SO06024,2023-04-09,C043,P006,R04,354,98.19,34759.26,10,Completed
SO06025,2024-09-13,C013,P003,R01,232,214.83,49840.56,29,Delayed
SO06026,2024-11-24,C021,P002,R01,622,251.64,156520.08,7,Completed
SO06027,2024-10-04,C021,P004,R01,1819,452.17,822497.23,26,Completed
SO06028,2024-01-01,C046,P002,R01,1433,179.67,257467.11,21,Completed
SO06029,2024-09-20,C039,P003,R01,433,54.45,23576.85,12,Completed
SO06030,2023-05-05,C008,P003,R04,1346,315.28,424366.88,29,Delayed
SO06031,2025-05-24,C050,P002,R04,252,203.38,51251.76,18,Completed
SO06032,2024-11-15,C028,P004,R04,386,225.09,86884.74,16,Completed
SO06033,2025-09-11,C025,P005,R01,738,353.67,261008.46,16,Completed
SO06034,2025-11-08,C013,P003,R01,1161,437.91,508413.51,16,Completed
SO06035,2025-12-10,C004,P001,R03,999,224.04,223815.96,15,Completed
SO06036,2025-05-11,C022,P006,R02,706,209.83,148139.98,5,Completed
SO06037,2024-04-12,C039,P005,R01,1298,58.35,75738.3,24,Completed
SO06038,2023-06-12,C013,P001,R01,1902,423.65,805782.3,15,Completed
SO06039,2023-11-09,C029,P006,R02,1835,365.05,669866.75,13,Completed
SO06040,2025-10-07,C039,P002,R01,325,344.91,112095.75,26,Completed
SO06041,2024-09-20,C021,P008,R01,1358,125.91,170985.78,14,Completed
SO06042,2024-09-18,C040,P007,R01,1204,333.03,400968.12,22,Completed
SO06043,2025-03-10,C006,P004,R04,1953,372.69,727863.57,28,Delayed
SO06044,2023-11-11,C047,P006,R04,615,417.15,256547.25,18,Completed
SO06045,2023-03-19,C027,P005,R03,1632,165.04,269345.28,25,Completed
SO06046,2024-12-26,C012,P005,R01,1738,315.21,547834.98,26,Completed
SO06047,2023-11-20,C050,P006,R04,178,231.57,41219.46,12,Completed
SO06048,2024-12-22,C005,P008,R04,1964,224.54,440996.56,15,Completed
SO06049,2023-10-12,C015,P008,R04,1161,425.29,493761.69,28,Delayed
SO06050,2025-07-02,C039,P008,R01,154,316.03,48668.62,26,Completed
SO06051,2025-03-05,C015,P005,R04,765,233.14,178352.1,28,Delayed
SO06052,2025-01-15,C044,P003,R01,955,407.27,388942.85,25,Completed
SO06053,2025-05-16,C015,P001,R04,184,151.94,27956.96,13,Completed
SO06054,2023-06-18,C007,P003,R02,431,279.44,120438.64,15,Completed
SO06055,2024-04-04,C018,P006,R04,1871,152.35,285046.85,18,Completed
SO06056,2025-02-23,C038,P007,R02,813,493.26,401020.38,11,Completed
SO06057,2025-08-17,C049,P006,R03,1184,107.22,126948.48,17,Completed
SO06058,2025-02-27,C012,P004,R01,1736,35.61,61818.96,9,Completed
SO06059,2024-05-24,C028,P001,R04,264,396.71,104731.44,13,Completed
SO06060,2023-03-12,C050,P005,R04,886,310.86,275421.96,10,Completed
SO06061,2023-08-10,C006,P005,R04,962,259.63,249764.06,14,Completed
SO06062,2025-11-22,C034,P003,R02,223,108.34,24159.82,29,Delayed
SO06063,2024-11-09,C022,P001,R02,259,288.19,74641.21,16,Completed
SO06064,2023-01-29,C036,P008,R04,615,358.38,220403.7,18,Completed
SO06065,2023-11-19,C033,P006,R02,952,250.46,238437.92,3,Completed
SO06066,2024-08-31,C047,P007,R04,346,450.46,155859.16,19,Completed
SO06067,2025-01-05,C027,P002,R03,1616,365.88,591262.08,26,Completed
SO06068,2023-03-03,C039,P008,R01,145,86.19,12497.55,3,Completed
SO06069,2023-01-29,C048,P001,R04,878,319.56,280573.68,17,Completed
SO06070,2024-09-16,C038,P005,R02,1760,169.93,299076.8,4,Completed
SO06071,2025-08-16,C030,P002,R02,1953,300.31,586505.43,25,Completed
SO06072,2023-02-02,C033,P001,R02,803,304.62,244609.86,7,Completed
SO06073,2023-05-16,C025,P005,R01,487,286.55,139549.85,23,Completed
SO06074,2023-01-10,C048,P007,R04,415,499.01,207089.15,11,Completed
SO06075,2024-05-08,C042,P001,R04,1419,23.31,33076.89,29,Delayed
SO06076,2023-04-28,C006,P001,R04,181,340.26,61587.06,25,Completed
SO06077,2025-08-08,C003,P003,R03,1080,473.44,511315.2,14,Completed
SO06078,2024-01-08,C006,P002,R04,1948,349.69,681196.12,24,Completed
SO06079,2025-09-11,C016,P002,R03,1940,289.39,561416.6,21,Completed
SO06080,2025-06-23,C048,P001,R04,1360,324.81,441741.6,7,Completed
SO06081,2025-11-28,C010,P002,R04,1603,224.78,360322.34,15,Completed
SO06082,2023-06-20,C048,P008,R04,196,45.92,9000.32,8,Completed
SO06083,2023-11-05,C010,P007,R04,278,375.06,104266.68,27,Delayed
SO06084,2025-11-23,C036,P003,R04,427,410.4,175240.8,26,Completed
SO06085,2024-11-04,C028,P005,R04,1001,216.9,217116.9,4,Completed
SO06086,2024-08-14,C014,P008,R03,171,235.15,40210.65,17,Completed
SO06087,2023-05-03,C011,P002,R04,848,431.63,366022.24,15,Completed
SO06088,2023-02-14,C034,P002,R02,1699,440.42,748273.58,19,Completed
SO06089,2023-10-30,C019,P002,R04,158,138.42,21870.36,5,Completed
SO06090,2025-06-08,C028,P004,R04,253,245.64,62146.92,28,Delayed
SO06091,2024-03-09,C049,P004,R03,1291,469.75,606447.25,25,Completed
SO06092,2024-06-03,C047,P006,R04,1691,258.51,437140.41,5,Completed
SO06093,2023-12-19,C038,P005,R02,380,246.77,93772.6,4,Completed
SO06094,2025-11-24,C006,P003,R04,1556,428.6,666901.6,22,Completed
SO06095,2023-11-28,C023,P002,R04,541,216.71,117240.11,9,Completed
SO06096,2023-12-28,C023,P004,R04,988,470.1,464458.8,28,Delayed
SO06097,2023-12-17,C009,P008,R02,268,139.96,37509.28,8,Completed
SO06098,2024-07-19,C003,P002,R03,1417,395.94,561046.98,18,Completed
SO06099,2025-08-13,C025,P005,R01,381,264.81,100892.61,11,Completed
SO06100,2025-08-07,C010,P001,R04,1212,32.78,39729.36,21,Completed
SO06101,2024-11-19,C008,P002,R04,882,160.68,141719.76,7,Completed
SO06102,2024-07-19,C036,P003,R04,1703,176.93,301311.79,4,Completed
SO06103,2025-07-20,C030,P001,R02,1841,473.71,872100.11,4,Completed
SO06104,2025-07-02,C014,P002,R03,841,122.77,103249.57,16,Completed
SO06105,2023-07-05,C041,P001,R02,148,244.63,36205.24,5,Completed
SO06106,2025-07-24,C038,P006,R02,1292,120.0,155040.0,18,Completed
SO06107,2025-10-07,C019,P003,R04,1808,333.21,602443.68,17,Completed
SO06108,2024-06-09,C033,P006,R02,921,93.67,86270.07,24,Completed
SO06109,2024-01-30,C020,P003,R01,188,166.73,31345.24,9,Completed
SO06110,2024-08-08,C020,P001,R01,322,159.72,51429.84,16,Completed
SO06111,2023-02-25,C025,P004,R01,1645,106.58,175324.1,13,Completed
SO06112,2025-02-09,C025,P005,R01,1740,196.14,341283.6,12,Completed
SO06113,2025-04-17,C004,P006,R03,1288,279.33,359777.04,28,Delayed
SO06114,2024-09-09,C040,P007,R01,1099,211.41,232339.59,10,Completed
SO06115,2023-03-28,C007,P005,R02,1631,48.7,79429.7,29,Delayed
SO06116,2023-05-17,C018,P004,R04,1497,232.09,347438.73,29,Delayed
SO06117,2025-01-02,C013,P005,R01,1682,324.07,545085.74,25,Completed
SO06118,2025-07-06,C019,P003,R04,1390,439.26,610571.4,18,Completed
SO06119,2023-11-23,C022,P006,R02,1162,404.19,469668.78,27,Delayed
SO06120,2025-08-20,C007,P008,R02,749,64.17,48063.33,5,Completed
SO06121,2025-01-25,C002,P001,R04,486,227.63,110628.18,12,Completed
SO06122,2024-04-09,C049,P002,R03,749,376.63,282095.87,14,Completed
SO06123,2023-12-05,C035,P006,R02,1594,163.99,261400.06,3,Completed
SO06124,2025-12-27,C045,P007,R03,76,217.38,16520.88,6,Completed
SO06125,2025-05-22,C009,P003,R02,1602,42.56,68181.12,18,Completed
SO06126,2023-01-30,C004,P004,R03,1322,479.36,633713.92,23,Completed
SO06127,2025-02-22,C028,P001,R04,255,102.03,26017.65,15,Completed
SO06128,2023-08-13,C004,P005,R03,1885,377.14,710908.9,17,Completed
SO06129,2025-09-14,C002,P003,R04,1549,76.18,118002.82,27,Delayed
SO06130,2023-07-07,C049,P006,R03,283,465.66,131781.78,28,Delayed
SO06131,2023-02-14,C019,P008,R04,1680,33.32,55977.6,8,Completed
SO06132,2025-11-28,C007,P007,R02,90,68.4,6156.0,20,Completed
SO06133,2025-12-12,C013,P008,R01,345,326.34,112587.3,11,Completed
SO06134,2023-11-27,C032,P004,R02,828,208.17,172364.76,18,Completed
SO06135,2024-05-07,C050,P005,R04,1034,271.97,281216.98,28,Delayed
SO06136,2024-11-12,C035,P003,R02,773,434.26,335682.98,16,Completed
SO06137,2023-04-10,C022,P004,R02,414,469.71,194459.94,27,Delayed
SO06138,2024-12-18,C023,P005,R04,518,318.44,164951.92,22,Completed
SO06139,2025-08-08,C032,P006,R02,690,150.58,103900.2,18,Completed
SO06140,2023-01-12,C050,P005,R04,141,201.71,28441.11,22,Completed
SO06141,2023-12-26,C027,P003,R03,1565,434.58,680117.7,26,Completed
SO06142,2024-11-30,C033,P007,R02,1842,263.78,485882.76,26,Completed
SO06143,2023-03-09,C044,P005,R01,874,370.78,324061.72,22,Completed
SO06144,2024-02-11,C039,P005,R01,1592,280.2,446078.4,28,Delayed
SO06145,2025-04-15,C024,P001,R02,1514,310.96,470793.44,28,Delayed
SO06146,2025-01-02,C032,P008,R02,759,36.24,27506.16,23,Completed
SO06147,2024-12-26,C011,P003,R04,932,157.36,146659.52,13,Completed
SO06148,2024-05-04,C031,P003,R02,934,471.15,440054.1,14,Completed
SO06149,2025-07-16,C026,P008,R04,590,424.6,250514.0,10,Completed
SO06150,2025-04-01,C047,P002,R04,1711,60.06,102762.66,12,Completed
SO06151,2025-01-25,C026,P006,R04,1350,318.71,430258.5,11,Completed
SO06152,2023-07-31,C048,P006,R04,1936,419.94,813003.84,9,Completed
SO06153,2025-11-06,C045,P004,R03,418,236.03,98660.54,10,Completed
SO06154,2023-05-06,C003,P001,R03,1686,66.64,112355.04,27,Delayed
SO06155,2023-03-10,C048,P005,R04,1706,256.83,438151.98,20,Completed
SO06156,2023-05-13,C002,P008,R04,346,483.77,167384.42,11,Completed
SO06157,2025-08-09,C013,P006,R01,233,468.97,109270.01,7,Completed
SO06158,2024-09-05,C033,P004,R02,1866,363.47,678235.02,26,Completed
SO06159,2025-10-26,C026,P002,R04,808,171.72,138749.76,13,Completed
SO06160,2023-12-19,C021,P007,R01,1556,410.64,638955.84,12,Completed
SO06161,2023-03-16,C026,P005,R04,1684,489.88,824957.92,16,Completed
SO06162,2025-09-29,C001,P008,R01,1520,100.09,152136.8,8,Completed
SO06163,2024-09-07,C005,P005,R04,396,420.97,166704.12,27,Delayed
SO06164,2024-09-16,C043,P005,R04,93,411.15,38236.95,25,Completed
SO06165,2023-07-09,C029,P003,R02,1219,102.61,125081.59,12,Completed
SO06166,2024-08-24,C004,P005,R03,1296,88.33,114475.68,28,Delayed
SO06167,2023-07-27,C020,P001,R01,1634,488.71,798552.14,15,Completed
SO06168,2025-06-14,C039,P001,R01,1379,268.06,369654.74,24,Completed
SO06169,2023-05-09,C002,P005,R04,883,54.27,47920.41,17,Completed
SO06170,2024-04-11,C016,P006,R03,1670,178.01,297276.7,26,Completed
SO06171,2025-05-12,C049,P004,R03,1571,224.03,351951.13,14,Completed
SO06172,2024-12-06,C007,P007,R02,353,235.57,83156.21,18,Completed
SO06173,2023-07-10,C043,P008,R04,1139,194.04,221011.56,11,Completed
SO06174,2025-02-02,C010,P003,R04,1929,39.89,76947.81,26,Completed
SO06175,2023-12-19,C004,P001,R03,1747,141.34,246920.98,8,Completed
SO06176,2023-01-28,C005,P007,R04,892,185.08,165091.36,21,Completed
SO06177,2024-09-27,C027,P005,R03,435,335.04,145742.4,24,Completed
SO06178,2025-03-02,C020,P002,R01,1032,472.21,487320.72,15,Completed
SO06179,2023-03-02,C014,P001,R03,818,138.48,113276.64,3,Completed
SO06180,2024-04-18,C005,P007,R04,1046,298.21,311927.66,22,Completed
SO06181,2024-04-08,C047,P003,R04,1148,252.55,289927.4,29,Delayed
SO06182,2024-07-26,C026,P002,R04,86,89.85,7727.1,21,Completed
SO06183,2024-05-30,C049,P002,R03,228,247.95,56532.6,6,Completed
SO06184,2023-01-27,C007,P003,R02,1650,26.95,44467.5,6,Completed
SO06185,2025-11-16,C035,P005,R02,1376,266.12,366181.12,7,Completed
SO06186,2025-07-30,C029,P005,R02,1602,57.61,92291.22,19,Completed
SO06187,2023-08-29,C027,P004,R03,698,286.19,199760.62,29,Delayed
SO06188,2024-12-14,C011,P004,R04,1960,376.76,738449.6,3,Completed
SO06189,2024-12-08,C016,P004,R03,830,385.02,319566.6,13,Completed
SO06190,2025-04-27,C019,P006,R04,1433,140.77,201723.41,17,Completed
SO06191,2025-09-17,C033,P003,R02,1949,188.87,368107.63,7,Completed
SO06192,2025-09-17,C019,P005,R04,1841,395.97,728980.77,9,Completed
SO06193,2024-10-24,C005,P001,R04,1141,238.2,271786.2,18,Completed
SO06194,2024-02-27,C009,P001,R02,1902,135.25,257245.5,14,Completed
SO06195,2023-11-28,C033,P005,R02,507,471.66,239131.62,20,Completed
SO06196,2023-05-11,C019,P003,R04,871,78.7,68547.7,15,Completed
SO06197,2025-10-31,C025,P004,R01,474,494.44,234364.56,16,Completed
SO06198,2024-06-05,C032,P006,R02,1554,302.58,470209.32,9,Completed
SO06199,2023-11-25,C011,P003,R04,836,490.01,409648.36,29,Delayed
SO06200,2023-05-02,C047,P002,R04,1581,463.69,733093.89,8,Completed
SO06201,2025-11-28,C038,P001,R02,425,183.95,78178.75,24,Completed
SO06202,2024-05-20,C047,P001,R04,786,172.71,135750.06,28,Delayed
SO06203,2023-06-14,C003,P003,R03,79,386.02,30495.58,27,Delayed
SO06204,2025-08-04,C043,P007,R04,1414,428.66,606125.24,16,Completed
SO06205,2025-04-04,C018,P004,R04,1834,323.03,592437.02,6,Completed
SO06206,2024-01-16,C036,P003,R04,771,283.45,218539.95,10,Completed
SO06207,2024-08-23,C007,P004,R02,70,55.1,3857.0,15,Completed
SO06208,2025-06-14,C014,P008,R03,1686,456.22,769186.92,6,Completed
SO06209,2023-11-10,C034,P007,R02,606,332.3,201373.8,18,Completed
SO06210,2024-03-18,C013,P006,R01,433,444.13,192308.29,17,Completed
SO06211,2025-07-02,C002,P003,R04,1369,456.23,624578.87,12,Completed
SO06212,2025-07-28,C040,P002,R01,1729,48.43,83735.47,19,Completed
SO06213,2025-05-18,C015,P004,R04,400,22.96,9184.0,16,Completed
SO06214,2025-09-21,C026,P001,R04,188,74.36,13979.68,12,Completed
SO06215,2024-02-21,C006,P006,R04,1953,357.23,697670.19,18,Completed
SO06216,2025-01-23,C022,P008,R02,1810,67.38,121957.8,10,Completed
SO06217,2025-11-30,C043,P008,R04,1453,394.32,572946.96,11,Completed
SO06218,2023-03-12,C037,P004,R04,1796,204.74,367713.04,29,Delayed
SO06219,2024-03-23,C009,P005,R02,1292,93.03,120194.76,10,Completed
SO06220,2023-10-12,C015,P005,R04,791,328.92,260175.72,13,Completed
SO06221,2025-10-03,C042,P004,R04,1230,458.73,564237.9,18,Completed
SO06222,2023-05-29,C049,P006,R03,560,102.85,57596.0,8,Completed
SO06223,2025-07-19,C001,P003,R01,1829,317.78,581219.62,28,Delayed
SO06224,2023-05-01,C009,P002,R02,1142,251.51,287224.42,29,Delayed
SO06225,2024-07-20,C047,P006,R04,506,90.54,45813.24,19,Completed
SO06226,2023-06-07,C025,P007,R01,826,435.66,359855.16,15,Completed
SO06227,2025-04-16,C030,P002,R02,1240,193.84,240361.6,14,Completed
SO06228,2023-05-28,C001,P005,R01,1567,133.19,208708.73,13,Completed
SO06229,2023-10-03,C034,P006,R02,496,311.06,154285.76,13,Completed
SO06230,2025-04-07,C016,P004,R03,1451,253.75,368191.25,8,Completed
SO06231,2023-04-26,C011,P004,R04,441,256.89,113288.49,3,Completed
SO06232,2025-06-05,C014,P002,R03,436,462.38,201597.68,3,Completed
SO06233,2025-09-23,C007,P003,R02,1207,412.57,497971.99,10,Completed
SO06234,2024-04-02,C028,P003,R04,1516,21.46,32533.36,21,Completed
SO06235,2025-05-03,C045,P003,R03,1961,313.33,614440.13,23,Completed
SO06236,2023-02-28,C040,P008,R01,127,343.93,43679.11,8,Completed
SO06237,2024-10-01,C038,P008,R02,1793,104.84,187978.12,6,Completed
SO06238,2024-04-27,C021,P004,R01,883,334.68,295522.44,12,Completed
SO06239,2024-07-06,C021,P005,R01,1074,178.78,192009.72,14,Completed
SO06240,2024-09-19,C018,P004,R04,66,367.39,24247.74,20,Completed
SO06241,2023-05-22,C018,P005,R04,502,174.18,87438.36,24,Completed
SO06242,2024-02-20,C001,P001,R01,90,97.51,8775.9,22,Completed
SO06243,2023-12-02,C046,P007,R01,353,451.35,159326.55,24,Completed
SO06244,2025-09-24,C025,P002,R01,857,374.46,320912.22,12,Completed
SO06245,2025-10-14,C010,P003,R04,229,423.28,96931.12,9,Completed
SO06246,2025-07-30,C040,P007,R01,272,475.92,129450.24,21,Completed
SO06247,2024-04-02,C050,P002,R04,1263,379.71,479573.73,13,Completed
SO06248,2023-10-03,C001,P008,R01,291,96.66,28128.06,21,Completed
SO06249,2023-09-28,C018,P008,R04,441,154.37,68077.17,25,Completed
SO06250,2023-01-21,C028,P003,R04,1237,153.3,189632.1,16,Completed
SO06251,2024-03-30,C038,P003,R02,1338,146.14,195535.32,10,Completed
SO06252,2025-10-21,C045,P001,R03,966,165.14,159525.24,11,Completed
SO06253,2023-07-28,C006,P003,R04,1000,84.55,84550.0,6,Completed
SO06254,2023-10-27,C027,P001,R03,1003,386.24,387398.72,9,Completed
SO06255,2023-04-11,C040,P003,R01,1016,208.79,212130.64,3,Completed
SO06256,2025-12-12,C043,P001,R04,1857,176.53,327816.21,8,Completed
SO06257,2024-03-26,C014,P004,R03,498,212.4,105775.2,16,Completed
SO06258,2023-09-22,C036,P008,R04,782,71.41,55842.62,11,Completed
SO06259,2023-10-16,C023,P001,R04,1749,424.08,741715.92,9,Completed
SO06260,2024-11-27,C024,P005,R02,496,397.16,196991.36,29,Delayed
SO06261,2025-12-08,C004,P007,R03,552,499.87,275928.24,19,Completed
SO06262,2025-01-20,C014,P007,R03,1867,101.95,190340.65,3,Completed
SO06263,2024-06-23,C008,P008,R04,1263,281.52,355559.76,11,Completed
SO06264,2024-02-09,C049,P005,R03,1167,365.74,426818.58,29,Delayed
SO06265,2023-11-10,C040,P005,R01,1087,297.64,323534.68,12,Completed
SO06266,2023-07-27,C003,P004,R03,960,220.62,211795.2,13,Completed
SO06267,2023-04-14,C038,P002,R02,453,233.12,105603.36,26,Completed
SO06268,2023-07-25,C039,P006,R01,202,331.25,66912.5,7,Completed
SO06269,2024-06-27,C033,P004,R02,1042,270.22,281569.24,25,Completed
SO06270,2023-06-11,C019,P003,R04,1107,134.83,149256.81,7,Completed
SO06271,2023-07-19,C022,P003,R02,1839,229.87,422730.93,26,Completed
SO06272,2023-07-25,C014,P001,R03,633,239.32,151489.56,25,Completed
SO06273,2024-03-17,C028,P008,R04,1295,109.95,142385.25,9,Completed
SO06274,2024-12-31,C033,P002,R02,636,43.66,27767.76,19,Completed
SO06275,2025-10-01,C010,P001,R04,283,368.53,104293.99,9,Completed
SO06276,2024-06-10,C019,P001,R04,623,188.68,117547.64,13,Completed
SO06277,2025-03-19,C022,P006,R02,1194,457.13,545813.22,29,Delayed
SO06278,2023-07-29,C008,P005,R04,1288,415.42,535060.96,5,Completed
SO06279,2024-09-21,C042,P005,R04,310,159.43,49423.3,19,Completed
SO06280,2025-11-28,C014,P007,R03,1821,396.48,721990.08,24,Completed
SO06281,2023-03-26,C046,P006,R01,1208,466.55,563592.4,17,Completed
SO06282,2025-01-16,C048,P002,R04,922,127.12,117204.64,9,Completed
SO06283,2024-05-25,C046,P007,R01,1329,192.76,256178.04,10,Completed
SO06284,2025-12-28,C006,P006,R04,555,417.4,231657.0,23,Completed
SO06285,2025-05-06,C005,P002,R04,1250,149.27,186587.5,14,Completed
SO06286,2024-02-18,C013,P005,R01,1533,143.55,220062.15,15,Completed
SO06287,2023-04-27,C013,P005,R01,254,102.59,26057.86,6,Completed
